season,geography,week,target,predicted_value,predicted_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95
2026/2027,Ekiti,31,cases,3223.051948305,94.8465,0.0,77.5148625,94.8465,100.6984625,784.1496499999995
2026/2027,Ekiti,32,cases,920.491389406,27.0878,0.0,9.756162500000002,27.0878,32.9397625,716.3909499999995
2026/2027,Ekiti,33,cases,433.1435340395,12.74635,0.0,0.0,12.74635,18.5983125,702.0494999999995
2026/2027,Ekiti,34,cases,146.196370894,4.3022,0.0,0.0,4.3022,10.154162500000002,693.6053499999995
2026/2027,Ekiti,35,cases,195.901505873,5.764900000000001,0.0,0.0,5.764900000000001,11.616862500000002,695.0680499999995
2026/2027,Ekiti,36,cases,150.80090072899998,4.4377,0.0,0.0,4.4377,10.2896625,693.7408499999995
2026/2027,Ekiti,37,cases,154.409764703,4.543900000000001,0.0,0.0,4.543900000000001,10.395862500000002,693.8470499999995
2026/2027,Ekiti,38,cases,178.85625004099998,5.2633,0.0,0.0,5.2633,11.1152625,694.5664499999995
2026/2027,Ekiti,39,cases,232.49137672050003,6.8416500000000005,0.0,0.0,6.8416500000000005,12.6936125,696.1447999999995
2026/2027,Ekiti,40,cases,139.54953668200002,4.1066,0.0,0.0,4.1066,9.9585625,693.4097499999995
2026/2027,Ekiti,41,cases,233.199896625,6.862500000000001,0.0,0.0,6.862500000000001,12.714462500000002,696.1656499999995
2026/2027,Ekiti,42,cases,224.7469313375,6.61375,0.0,0.0,6.61375,12.4657125,695.9168999999995
2026/2027,Ekiti,43,cases,205.3909151455,6.04415,0.0,0.0,6.04415,11.8961125,695.3472999999994
2026/2027,Ekiti,44,cases,184.5940719055,5.43215,0.0,0.0,5.43215,11.2841125,694.7352999999995
2026/2027,Ekiti,45,cases,203.6408539905,5.99265,0.0,0.0,5.99265,11.8446125,695.2957999999995
2026/2027,Ekiti,46,cases,158.24800562450002,4.65685,0.0,0.0,4.65685,10.5088125,693.9599999999995
2026/2027,Ekiti,47,cases,181.4439618265,5.33945,0.0,0.0,5.33945,11.191412500000002,694.6425999999996
2026/2027,Ekiti,48,cases,181.551004402,5.3426,0.0,0.0,5.3426,11.1945625,694.6457499999995
2026/2027,Ekiti,49,cases,185.452111598,5.4574,0.0,0.0,5.4574,11.3093625,694.7605499999995
2026/2027,Ekiti,50,cases,116.01206369150002,3.4139500000000003,0.0,0.0,3.4139500000000003,9.2659125,692.7170999999995
2026/2027,Ekiti,51,cases,145.1038569885,4.27005,0.0,0.0,4.27005,10.1220125,693.5731999999995
2026/2027,Ekiti,52,cases,173.9475833645,5.11885,0.0,0.0,5.11885,10.9708125,694.4219999999995
2026/2027,Enugu,1,cases,1601.497133224,29.6788,0.0,12.3471625,29.6788,35.5307625,718.9819499999995
2026/2027,Enugu,2,cases,333.54091152700005,6.181150000000001,0.0,0.0,6.181150000000001,12.0331125,695.4842999999995
2026/2027,Enugu,3,cases,319.160310357,5.91465,0.0,0.0,5.91465,11.7666125,695.2177999999996
2026/2027,Enugu,4,cases,282.277980527,5.23115,0.0,0.0,5.23115,11.083112500000002,694.5342999999995
2026/2027,Enugu,5,cases,379.6154943,7.035,0.0,0.0,7.035,12.8869625,696.3381499999995
2026/2027,Enugu,6,cases,301.080684008,5.5796,0.0,0.0,5.5796,11.431562500000002,694.8827499999995
2026/2027,Enugu,7,cases,275.30891996,5.102,0.0,0.0,5.102,10.9539625,694.4051499999995
2026/2027,Enugu,8,cases,796.353444791,14.75795,0.0,0.0,14.75795,20.6099125,704.0610999999996
2026/2027,Enugu,9,cases,1033.706211419,19.15655,0.0,1.8249125,19.15655,25.0085125,708.4596999999995
2026/2027,Enugu,10,cases,1405.691623147,26.05015,0.0,8.718512500000003,26.05015,31.9021125,715.3532999999995
2026/2027,Enugu,11,cases,4564.192363536,84.5832,0.0,67.2515625,84.5832,90.4351625,773.8863499999995
2026/2027,Enugu,12,cases,14752.289796338,273.3881,0.0,256.0564625,273.3881,279.2400625,962.6912499999996
2026/2027,Enugu,13,cases,40123.701145424,743.5688,458.6445,726.2371625000001,743.5688,749.4207625,1432.8719499999995
2026/2027,Enugu,14,cases,77383.550085651,1434.06495,1149.1406499999998,1416.7333125,1434.06495,1439.9169125,2123.3681
2026/2027,Enugu,15,cases,111178.42959762804,2060.3486000000003,1775.4243,2043.0169625000003,2060.3486000000003,2066.2005625,2749.65175
2026/2027,Enugu,16,cases,141092.764589983,2614.71835,2329.79405,2597.3867125,2614.71835,2620.5703125,3304.0215
2026/2027,Enugu,17,cases,89907.35123580201,1666.1549,1381.2306,1648.8232625,1666.1549,1672.0068625,2355.4580499999997
2026/2027,Enugu,18,cases,27483.913566812003,509.3294000000001,224.4051000000001,491.9977625000001,509.3294000000001,515.1813625000001,1198.6325499999996
2026/2027,Enugu,19,cases,2593.097591949,48.05505000000001,0.0,30.72341250000001,48.05505000000001,53.90701250000001,737.3581999999996
2026/2027,Enugu,20,cases,591.4824900740001,10.9613,0.0,0.0,10.9613,16.8132625,700.2644499999996
2026/2027,Enugu,21,cases,532.692002364,9.8718,0.0,0.0,9.8718,15.7237625,699.1749499999995
2026/2027,Enugu,22,cases,543.7540032640001,10.0768,0.0,0.0,10.0768,15.9287625,699.3799499999996
2026/2027,Enugu,23,cases,1359.455157434,25.1933,0.0,7.861662500000001,25.1933,31.0452625,714.4964499999995
2026/2027,Enugu,24,cases,2463.2323994320004,45.6484,0.0,28.316762500000003,45.6484,51.5003625,734.9515499999995
2026/2027,Enugu,25,cases,4671.542337147999,86.5726,0.0,69.2409625,86.5726,92.4245625,775.8757499999995
2026/2027,Enugu,26,cases,12574.144046442,233.0229,0.0,215.6912625,233.0229,238.87486250000003,922.3260499999996
2026/2027,Enugu,27,cases,16368.990435677002,303.34865,18.424350000000004,286.0170125,303.34865,309.20061250000003,992.6517999999996
2026/2027,Enugu,28,cases,15369.800365115,284.83175,0.0,267.5001125,284.83175,290.6837125,974.1348999999996
2026/2027,Enugu,29,cases,25958.263987076,481.0562,196.1319,463.7245625,481.0562,486.9081625,1170.3593499999995
2026/2027,Enugu,30,cases,15860.810208478,293.9311,9.006799999999998,276.5994625,293.9311,299.7830625,983.2342499999996
2026/2027,Enugu,31,cases,12378.710867127,229.40115,0.0,212.0695125,229.40115,235.2531125,918.7042999999996
2026/2027,Enugu,32,cases,4013.606900204001,74.37980000000002,0.0,57.04816250000002,74.37980000000002,80.23176250000002,763.6829499999996
2026/2027,Enugu,33,cases,605.520439021,11.22145,0.0,0.0,11.22145,17.073412500000003,700.5245999999995
2026/2027,Enugu,34,cases,328.54142673,6.0885,0.0,0.0,6.0885,11.9404625,695.3916499999995
2026/2027,Enugu,35,cases,181.09844497800003,3.3561000000000005,0.0,0.0,3.3561000000000005,9.2080625,692.6592499999995
2026/2027,Enugu,36,cases,287.18033556,5.322,0.0,0.0,5.322,11.173962500000002,694.6251499999995
2026/2027,Enugu,37,cases,195.59776030400005,3.624800000000001,0.0,0.0,3.624800000000001,9.4767625,692.9279499999996
2026/2027,Enugu,38,cases,247.510921113,4.58685,0.0,0.0,4.58685,10.4388125,693.8899999999995
2026/2027,Enugu,39,cases,412.194435975,7.63875,0.0,0.0,7.63875,13.4907125,696.9418999999995
2026/2027,Enugu,40,cases,263.281017518,4.8791,0.0,0.0,4.8791,10.7310625,694.1822499999995
2026/2027,Enugu,41,cases,229.836002114,4.2593,0.0,0.0,4.2593,10.1112625,693.5624499999996
2026/2027,Enugu,42,cases,266.62120218,4.941000000000001,0.0,0.0,4.941000000000001,10.792962500000002,694.2441499999995
2026/2027,Enugu,43,cases,291.86954472199994,5.408899999999999,0.0,0.0,5.408899999999999,11.2608625,694.7120499999995
2026/2027,Enugu,44,cases,283.098187423,5.2463500000000005,0.0,0.0,5.2463500000000005,11.098312500000002,694.5494999999995
2026/2027,Enugu,45,cases,335.27845508300004,6.213350000000001,0.0,0.0,6.213350000000001,12.0653125,695.5164999999995
2026/2027,Enugu,46,cases,275.419539969,5.10405,0.0,0.0,5.10405,10.9560125,694.4071999999995
2026/2027,Enugu,47,cases,278.98905879600005,5.1702,0.0,0.0,5.1702,11.0221625,694.4733499999995
2026/2027,Enugu,48,cases,306.88148935800007,5.687100000000001,0.0,0.0,5.687100000000001,11.539062500000002,694.9902499999995
2026/2027,Enugu,49,cases,205.40786646799995,3.8066,0.0,0.0,3.8066,9.6585625,693.1097499999995
2026/2027,Enugu,50,cases,207.846902764,3.8518,0.0,0.0,3.8518,9.7037625,693.1549499999995
2026/2027,Enugu,51,cases,170.945686591,3.16795,0.0,0.0,3.16795,9.0199125,692.4710999999995
2026/2027,Enugu,52,cases,355.3330533000001,6.585000000000001,0.0,0.0,6.585000000000001,12.436962500000002,695.8881499999995
2026/2027,FCT,1,cases,1843.9868350455,38.39685,0.0,21.0652125,38.39685,44.2488125,727.6999999999995
2026/2027,FCT,2,cases,360.2576628665,7.501550000000001,0.0,0.0,7.501550000000001,13.3535125,696.8046999999995
2026/2027,FCT,3,cases,497.7996303865,10.36555,0.0,0.0,10.36555,16.2175125,699.6686999999995
2026/2027,FCT,4,cases,388.4600093840001,8.0888,0.0,0.0,8.0888,13.940762500000002,697.3919499999995
2026/2027,FCT,5,cases,450.4331350775,9.37925,0.0,0.0,9.37925,15.2312125,698.6823999999995
2026/2027,FCT,6,cases,505.898950506,10.5342,0.0,0.0,10.5342,16.3861625,699.8373499999996
2026/2027,FCT,7,cases,356.288443727,7.4189,0.0,0.0,7.4189,13.2708625,696.7220499999995
2026/2027,FCT,8,cases,359.808634446,7.4922,0.0,0.0,7.4922,13.3441625,696.7953499999995
2026/2027,FCT,9,cases,594.412777439,12.3773,0.0,0.0,12.3773,18.2292625,701.6804499999995
2026/2027,FCT,10,cases,864.1347848695001,17.993650000000002,0.0,0.662012500000003,17.993650000000002,23.8456125,707.2967999999995
2026/2027,FCT,11,cases,1481.3423580080002,30.845600000000005,0.0,13.513962500000003,30.845600000000005,36.6975625,720.1487499999995
2026/2027,FCT,12,cases,3847.712529157,80.1199,0.0,62.7882625,80.1199,85.9718625,769.4230499999995
2026/2027,FCT,13,cases,9161.865435693,190.7751,0.0,173.4434625,190.7751,196.6270625,880.0782499999996
2026/2027,FCT,14,cases,48281.898574116,1005.3612,720.4369,988.0295625,1005.3612,1011.2131625,1694.6643499999996
2026/2027,FCT,15,cases,57602.859341513,1199.4491,914.5248,1182.1174625,1199.4491,1205.3010625,1888.7522499999995
2026/2027,FCT,16,cases,117739.64849166648,2451.66155,2166.73725,2434.3299125,2451.66155,2457.5135125,3140.9646999999995
2026/2027,FCT,17,cases,80553.403069946,1677.3422,1392.4179,1660.0105625,1677.3422,1683.1941625,2366.64535
2026/2027,FCT,18,cases,55438.55436081051,1154.38235,869.4580500000001,1137.0507125,1154.38235,1160.2343125,1843.6855
2026/2027,FCT,19,cases,21208.587196144003,441.6208,156.6965,424.2891625,441.6208,447.4727625,1130.9239499999994
2026/2027,FCT,20,cases,3395.2887814560004,70.6992,0.0,53.367562500000005,70.6992,76.5511625,760.0023499999995
2026/2027,FCT,21,cases,1154.180731076,24.0332,0.0,6.701562500000001,24.0332,29.8851625,713.3363499999995
2026/2027,FCT,22,cases,1230.213008652,25.6164,0.0,8.284762500000003,25.6164,31.468362500000005,714.9195499999995
2026/2027,FCT,23,cases,1897.5965062545,39.51315,0.0,22.1815125,39.51315,45.3651125,728.8162999999995
2026/2027,FCT,24,cases,4098.745829652999,85.3471,0.0,68.0154625,85.3471,91.1990625,774.6502499999995
2026/2027,FCT,25,cases,8218.050917789,171.1223,0.0,153.7906625,171.1223,176.9742625,860.4254499999995
2026/2027,FCT,26,cases,12063.7152050065,251.19955000000004,0.0,233.86791250000005,251.19955000000004,257.05151250000006,940.5026999999995
2026/2027,FCT,27,cases,27378.9508565995,570.10465,285.18035,552.7730125,570.10465,575.9566125,1259.4077999999995
2026/2027,FCT,28,cases,43868.006829917,913.4519,628.5276,896.1202625000001,913.4519,919.3038625,1602.7550499999995
2026/2027,FCT,29,cases,48785.415512894,1015.8458,730.9215,998.5141625,1015.8458,1021.6977625,1705.1489499999996
2026/2027,FCT,30,cases,25898.115156328007,539.2696000000001,254.3453000000001,521.9379625000001,539.2696000000001,545.1215625000001,1228.5727499999996
2026/2027,FCT,31,cases,7736.651630247498,161.09824999999998,0.0,143.76661249999998,161.09824999999998,166.9502125,850.4013999999995
2026/2027,FCT,32,cases,2450.0383330950003,51.01650000000001,0.0,33.68486250000001,51.01650000000001,56.86846250000001,740.3196499999995
2026/2027,FCT,33,cases,901.6898891295,18.77565,0.0,1.4440124999999997,18.77565,24.6276125,708.0787999999995
2026/2027,FCT,34,cases,613.56011768,12.776,0.0,0.0,12.776,18.6279625,702.0791499999995
2026/2027,FCT,35,cases,520.618438301,10.8407,0.0,0.0,10.8407,16.6926625,700.1438499999995
2026/2027,FCT,36,cases,413.9057536195001,8.61865,0.0,0.0,8.61865,14.4706125,697.9217999999995
2026/2027,FCT,37,cases,610.500961489,12.7123,0.0,0.0,12.7123,18.5642625,702.0154499999995
2026/2027,FCT,38,cases,269.0448629675,5.602250000000001,0.0,0.0,5.602250000000001,11.4542125,694.9053999999995
2026/2027,FCT,39,cases,279.64865711150003,5.82305,0.0,0.0,5.82305,11.6750125,695.1261999999995
2026/2027,FCT,40,cases,436.249119677,9.0839,0.0,0.0,9.0839,14.9358625,698.3870499999995
2026/2027,FCT,41,cases,394.266162971,8.2097,0.0,0.0,8.2097,14.0616625,697.5128499999995
2026/2027,FCT,42,cases,260.441286333,5.4231,0.0,0.0,5.4231,11.2750625,694.7262499999995
2026/2027,FCT,43,cases,373.3299127125,7.773750000000001,0.0,0.0,7.773750000000001,13.625712500000002,697.0768999999995
2026/2027,FCT,44,cases,352.4536929915,7.339049999999999,0.0,0.0,7.339049999999999,13.1910125,696.6421999999995
2026/2027,FCT,45,cases,359.597326954,7.4878,0.0,0.0,7.4878,13.3397625,696.7909499999995
2026/2027,FCT,46,cases,416.832842628,8.6796,0.0,0.0,8.6796,14.5315625,697.9827499999996
2026/2027,FCT,47,cases,252.65172378700004,5.2609,0.0,0.0,5.2609,11.112862500000002,694.5640499999995
2026/2027,FCT,48,cases,228.2192950245,4.75215,0.0,0.0,4.75215,10.6041125,694.0552999999995
2026/2027,FCT,49,cases,491.96226092,10.244,0.0,0.0,10.244,16.0959625,699.5471499999995
2026/2027,FCT,50,cases,262.592780797,5.4679,0.0,0.0,5.4679,11.3198625,694.7710499999995
2026/2027,FCT,51,cases,435.64641308050005,9.07135,0.0,0.0,9.07135,14.923312500000002,698.3744999999996
2026/2027,FCT,52,cases,257.2020385295,5.35565,0.0,0.0,5.35565,11.2076125,694.6587999999995
2026/2027,Gombe,1,cases,2037.00488796,44.058,0.0,26.7263625,44.058,49.9099625,733.3611499999995
2026/2027,Gombe,2,cases,318.14042022,6.881,0.0,0.0,6.881,12.7329625,696.1841499999995
2026/2027,Gombe,3,cases,262.896984513,5.6861500000000005,0.0,0.0,5.6861500000000005,11.5381125,694.9892999999995
2026/2027,Gombe,4,cases,555.317085627,12.01085,0.0,0.0,12.01085,17.862812500000004,701.3139999999995
2026/2027,Gombe,5,cases,446.450737644,9.6562,0.0,0.0,9.6562,15.5081625,698.9593499999995
2026/2027,Gombe,6,cases,394.903759806,8.5413,0.0,0.0,8.5413,14.3932625,697.8444499999995
2026/2027,Gombe,7,cases,442.009902393,9.56015,0.0,0.0,9.56015,15.4121125,698.8632999999995
2026/2027,Gombe,8,cases,364.388910606,7.881299999999999,0.0,0.0,7.881299999999999,13.7332625,697.1844499999995
2026/2027,Gombe,9,cases,543.1897448010001,11.748550000000002,0.0,0.0,11.748550000000002,17.6005125,701.0516999999995
2026/2027,Gombe,10,cases,456.19930727100007,9.86705,0.0,0.0,9.86705,15.719012500000002,699.1701999999995
2026/2027,Gombe,11,cases,934.110392094,20.2037,0.0,2.872062500000002,20.2037,26.055662500000004,709.5068499999995
2026/2027,Gombe,12,cases,1083.4921375830002,23.43465,0.0,6.103012500000002,23.43465,29.286612500000004,712.7377999999995
2026/2027,Gombe,13,cases,1946.655505287,42.10385,0.0,24.7722125,42.10385,47.9558125,731.4069999999995
2026/2027,Gombe,14,cases,3889.596058857001,84.12735,0.0,66.79571250000001,84.12735,89.9793125,773.4304999999995
2026/2027,Gombe,15,cases,14536.381830714,314.40470000000005,29.48040000000003,297.07306250000005,314.40470000000005,320.25666250000006,1003.7078499999996
2026/2027,Gombe,16,cases,45695.14983037801,988.3319,703.4076000000001,971.0002625000002,988.3319,994.1838625,1677.6350499999996
2026/2027,Gombe,17,cases,77266.397680641,1671.18055,1386.25625,1653.8489125,1671.18055,1677.0325125,2360.4837
2026/2027,Gombe,18,cases,88251.401256453,1908.77315,1623.84885,1891.4415125,1908.77315,1914.6251125,2598.0763
2026/2027,Gombe,19,cases,55395.63776430901,1198.1419500000002,913.2176500000002,1180.8103125000002,1198.1419500000002,1203.9939125,1887.4451
2026/2027,Gombe,20,cases,25569.346889583,553.03465,268.11035000000004,535.7030125000001,553.03465,558.8866125000001,1242.3377999999996
2026/2027,Gombe,21,cases,5058.758635569,109.41495,0.0,92.0833125,109.41495,115.2669125,798.7180999999995
2026/2027,Gombe,22,cases,2678.34841929,57.9295,0.0,40.597862500000005,57.9295,63.7814625,747.2326499999995
2026/2027,Gombe,23,cases,1615.590197046,34.9433,0.0,17.6116625,34.9433,40.7952625,724.2464499999995
2026/2027,Gombe,24,cases,2977.4794754970003,64.39935,0.0,47.0677125,64.39935,70.2513125,753.7024999999995
2026/2027,Gombe,25,cases,6824.199859497001,147.59935000000002,0.0,130.26771250000002,147.59935000000002,153.45131250000003,836.9024999999995
2026/2027,Gombe,26,cases,14625.885119841,316.34055,31.41624999999999,299.0089125,316.34055,322.1925125,1005.6436999999996
2026/2027,Gombe,27,cases,27515.244147102003,595.1221,310.19780000000003,577.7904625000001,595.1221,600.9740625000001,1284.4252499999996
2026/2027,Gombe,28,cases,58262.44542991201,1260.1476000000002,975.2233000000002,1242.8159625000003,1260.1476000000002,1265.9995625,1949.45075
2026/2027,Gombe,29,cases,43863.341121171004,948.71205,663.7877500000001,931.3804125,948.71205,954.5640125,1638.0151999999996
2026/2027,Gombe,30,cases,30038.144838759003,649.6894500000001,364.76515000000006,632.3578125000001,649.6894500000001,655.5414125000001,1338.9925999999996
2026/2027,Gombe,31,cases,13007.60175618,281.339,0.0,264.0073625,281.339,287.1909625,970.6421499999994
2026/2027,Gombe,32,cases,3133.3363795170003,67.77035000000001,0.0,50.43871250000001,67.77035000000001,73.6223125,757.0734999999995
2026/2027,Gombe,33,cases,972.136055313,21.02615,0.0,3.694512500000002,21.02615,26.8781125,710.3292999999995
2026/2027,Gombe,34,cases,791.5921759439999,17.121199999999998,0.0,0.0,17.121199999999998,22.9731625,706.4243499999995
2026/2027,Gombe,35,cases,347.66122509,7.519500000000001,0.0,0.0,7.519500000000001,13.371462500000002,696.8226499999995
2026/2027,Gombe,36,cases,452.512096326,9.7873,0.0,0.0,9.7873,15.6392625,699.0904499999995
2026/2027,Gombe,37,cases,577.710823824,12.4952,0.0,0.0,12.4952,18.347162500000003,701.7983499999995
2026/2027,Gombe,38,cases,571.0969614330002,12.352150000000002,0.0,0.0,12.352150000000002,18.2041125,701.6552999999996
2026/2027,Gombe,39,cases,434.05061256,9.388,0.0,0.0,9.388,15.2399625,698.6911499999995
2026/2027,Gombe,40,cases,453.843653382,9.8161,0.0,0.0,9.8161,15.6680625,699.1192499999995
2026/2027,Gombe,41,cases,327.838131765,7.09075,0.0,0.0,7.09075,12.9427125,696.3938999999995
2026/2027,Gombe,42,cases,571.839027084,12.3682,0.0,0.0,12.3682,18.2201625,701.6713499999995
2026/2027,Gombe,43,cases,477.113537628,10.3194,0.0,0.0,10.3194,16.1713625,699.6225499999995
2026/2027,Gombe,44,cases,276.39518182200004,5.9781,0.0,0.0,5.9781,11.8300625,695.2812499999995
2026/2027,Gombe,45,cases,526.836559707,11.39485,0.0,0.0,11.39485,17.2468125,700.6979999999995
2026/2027,Gombe,46,cases,341.930443941,7.39555,0.0,0.0,7.39555,13.2475125,696.6986999999995
2026/2027,Gombe,47,cases,367.458889374,7.947699999999999,0.0,0.0,7.947699999999999,13.7996625,697.2508499999996
2026/2027,Gombe,48,cases,466.211414232,10.0836,0.0,0.0,10.0836,15.9355625,699.3867499999996
2026/2027,Gombe,49,cases,344.108094543,7.44265,0.0,0.0,7.44265,13.2946125,696.7457999999995
2026/2027,Gombe,50,cases,457.31356161299993,9.89115,0.0,0.0,9.89115,15.7431125,699.1942999999995
2026/2027,Gombe,51,cases,526.2193275300001,11.3815,0.0,0.0,11.3815,17.2334625,700.6846499999995
2026/2027,Gombe,52,cases,385.1436315240001,8.330200000000001,0.0,0.0,8.330200000000001,14.182162500000002,697.6333499999995
2026/2027,Imo,1,cases,1334.1039684179998,21.9869,0.0,4.655262499999999,21.9869,27.8388625,711.2900499999995
2026/2027,Imo,2,cases,419.661856686,6.9163,0.0,0.0,6.9163,12.7682625,696.2194499999995
2026/2027,Imo,3,cases,338.0115555930001,5.5706500000000005,0.0,0.0,5.5706500000000005,11.4226125,694.8737999999995
2026/2027,Imo,4,cases,270.004527417,4.44985,0.0,0.0,4.44985,10.3018125,693.7529999999995
