season,state,region,zone,epi_week_of_season,population,cases_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95,cases,cases_q05_count,cases_q25_count,cases_q50_count,cases_q75_count,cases_q95_count
2026/2027,Enugu,South,SE,15,5396098,2060.3486000000003,1775.4243000000001,2043.0169625000003,2060.3486000000003,2066.2005625,2749.65175,111178.42959762803,95803.63514381401,110243.19745312327,111178.42959762803,111494.20722905126,148373.903088715
2026/2027,Enugu,South,SE,16,5396098,2614.71835,2329.79405,2597.3867125,2614.71835,2620.5703125,3304.0215,141092.764589983,125717.970136169,140157.53244547828,141092.764589983,141408.54222140624,178288.23808106998
2026/2027,Enugu,South,SE,17,5396098,1666.1549,1381.2305999999999,1648.8232625,1666.1549,1672.0068625,2355.4580499999993,89907.35123580201,74532.556781988,88972.11909129724,89907.35123580201,90223.12886722524,127102.82472688897
2026/2027,Enugu,South,SE,18,5396098,509.3294000000001,224.40510000000006,491.9977625000001,509.3294000000001,515.1813625000001,1198.6325499999996,27483.913566812003,12109.119112998003,26548.681422307254,27483.913566812003,27799.691198235254,64679.38705789898
2026/2027,Enugu,South,SE,19,5396098,48.05505000000001,0.0,30.72341250000001,48.05505000000001,53.90701250000001,737.3581999999996,2593.097591949,0.0,1657.8654474442505,2593.097591949,2908.8752233722503,39788.571083035975
2026/2027,Enugu,South,SE,20,5396098,10.961300000000001,0.0,0.0,10.961300000000001,16.8132625,700.2644499999996,591.4824900740001,0.0,0.0,591.4824900740001,907.26012149725,37786.95598116097
2026/2027,Enugu,South,SE,21,5396098,9.8718,0.0,0.0,9.8718,15.723762500000001,699.1749499999995,532.692002364,0.0,0.0,532.692002364,848.46963378725,37728.16549345098
2026/2027,Enugu,South,SE,22,5396098,10.0768,0.0,0.0,10.0768,15.928762500000001,699.3799499999996,543.7540032640001,0.0,0.0,543.7540032640001,859.5316346872501,37739.22749435098
2026/2027,Enugu,South,SE,23,5396098,25.1933,0.0,7.861662500000001,25.1933,31.0452625,714.4964499999995,1359.455157434,0.0,424.2230129292501,1359.455157434,1675.23278885725,38554.928648520974
2026/2027,Enugu,South,SE,24,5396098,45.6484,0.0,28.316762500000003,45.6484,51.5003625,734.9515499999995,2463.2323994320004,0.0,1528.0002549272501,2463.2323994320004,2779.0100308552505,39658.70589051898
2026/2027,Enugu,South,SE,25,5396098,86.5726,0.0,69.2409625,86.5726,92.4245625,775.8757499999995,4671.542337147999,0.0,3736.3101926432496,4671.542337147999,4987.31996857125,41867.01582823497
2026/2027,Enugu,South,SE,26,5396098,233.02290000000002,0.0,215.69126250000002,233.02290000000002,238.87486250000003,922.3260499999996,12574.144046442001,0.0,11638.911901937252,12574.144046442001,12889.921677865252,49769.617537528975
2026/2027,Enugu,South,SE,27,5396098,303.34865,18.424350000000004,286.0170125,303.34865,309.20061250000003,992.6517999999995,16368.990435677002,994.1959818630003,15433.758291172251,16368.990435677002,16684.76806710025,53564.46392676397
2026/2027,Enugu,South,SE,28,5396098,284.83175,0.0,267.5001125,284.83175,290.6837125,974.1348999999996,15369.800365115,0.0,14434.568220610248,15369.800365115,15685.57799653825,52565.27385620197
2026/2027,Enugu,South,SE,29,5396098,481.0562,196.13189999999997,463.7245625,481.0562,486.9081625,1170.3593499999995,25958.263987076,10583.469533262,25023.03184257125,25958.263987076,26274.04161849925,63153.73747816298
2026/2027,Enugu,South,SE,30,5396098,293.9311,9.006799999999998,276.5994625,293.9311,299.7830625,983.2342499999995,15860.810208478,486.0157546639999,14925.578063973251,15860.810208478,16176.587839901253,53056.28369956497
2026/2027,Enugu,South,SE,31,5396098,229.40115,0.0,212.0695125,229.40115,235.25311250000001,918.7042999999995,12378.710867127,0.0,11443.478722622249,12378.710867127,12694.48849855025,49574.18435821398
2026/2027,Enugu,South,SE,32,5396098,74.37980000000002,0.0,57.04816250000002,74.37980000000002,80.23176250000002,763.6829499999996,4013.6069002040012,0.0,3078.3747556992507,4013.6069002040012,4329.384531627251,41209.080391290976
2026/2027,Enugu,South,SE,33,5396098,11.22145,0.0,0.0,11.22145,17.073412500000003,700.5245999999995,605.520439021,0.0,0.0,605.520439021,921.2980704442502,37800.99393010797
2026/2027,Enugu,South,SE,34,5396098,6.0885,0.0,0.0,6.0885,11.9404625,695.3916499999995,328.54142673,0.0,0.0,328.54142673,644.31905815325,37524.014917816974
2026/2027,Enugu,South,SE,35,5396098,3.3561000000000005,0.0,0.0,3.3561000000000005,9.2080625,692.6592499999995,181.09844497800003,0.0,0.0,181.09844497800003,496.87607640125,37376.571936064975
2026/2027,Enugu,South,SE,36,5396098,5.322,0.0,0.0,5.322,11.173962500000002,694.6251499999995,287.18033556,0.0,0.0,287.18033556,602.9579669832501,37482.65382664697
2026/2027,Enugu,South,SE,37,5396098,3.6248000000000005,0.0,0.0,3.6248000000000005,9.476762500000001,692.9279499999996,195.59776030400005,0.0,0.0,195.59776030400005,511.3753917272501,37391.071251390975
2026/2027,Enugu,South,SE,38,5396098,4.58685,0.0,0.0,4.58685,10.438812500000001,693.8899999999995,247.510921113,0.0,0.0,247.510921113,563.2885525362501,37442.98441219998
2026/2027,Enugu,South,SE,39,5396098,7.63875,0.0,0.0,7.63875,13.4907125,696.9418999999995,412.194435975,0.0,0.0,412.194435975,727.9720673982501,37607.66792706197
2026/2027,Enugu,South,SE,40,5396098,4.8791,0.0,0.0,4.8791,10.7310625,694.1822499999995,263.281017518,0.0,0.0,263.281017518,579.05864894125,37458.75450860497
2026/2027,Enugu,South,SE,41,5396098,4.2593,0.0,0.0,4.2593,10.1112625,693.5624499999996,229.836002114,0.0,0.0,229.836002114,545.61363353725,37425.30949320098
2026/2027,Enugu,South,SE,42,5396098,4.941000000000001,0.0,0.0,4.941000000000001,10.792962500000002,694.2441499999995,266.62120218,0.0,0.0,266.62120218,582.3988336032501,37462.094693266976
2026/2027,Enugu,South,SE,43,5396098,5.408899999999999,0.0,0.0,5.408899999999999,11.2608625,694.7120499999995,291.86954472199994,0.0,0.0,291.86954472199994,607.64717614525,37487.343035808975
2026/2027,Enugu,South,SE,44,5396098,5.2463500000000005,0.0,0.0,5.2463500000000005,11.098312500000002,694.5494999999995,283.098187423,0.0,0.0,283.098187423,598.8758188462501,37478.57167850997
2026/2027,Enugu,South,SE,45,5396098,6.213350000000001,0.0,0.0,6.213350000000001,12.065312500000001,695.5164999999995,335.27845508300004,0.0,0.0,335.27845508300004,651.05608650625,37530.75194616997
2026/2027,Enugu,South,SE,46,5396098,5.10405,0.0,0.0,5.10405,10.9560125,694.4071999999995,275.41953996899997,0.0,0.0,275.41953996899997,591.19717139225,37470.89303105597
2026/2027,Enugu,South,SE,47,5396098,5.1702,0.0,0.0,5.1702,11.0221625,694.4733499999995,278.98905879600005,0.0,0.0,278.98905879600005,594.76669021925,37474.46254988298
2026/2027,Enugu,South,SE,48,5396098,5.687100000000001,0.0,0.0,5.687100000000001,11.539062500000002,694.9902499999995,306.88148935800007,0.0,0.0,306.88148935800007,622.6591207812501,37502.35498044497
2026/2027,Enugu,South,SE,49,5396098,3.8065999999999995,0.0,0.0,3.8065999999999995,9.6585625,693.1097499999995,205.40786646799995,0.0,0.0,205.40786646799995,521.1854978912501,37400.88135755497
2026/2027,Enugu,South,SE,50,5396098,3.8518,0.0,0.0,3.8518,9.7037625,693.1549499999995,207.846902764,0.0,0.0,207.846902764,523.62453418725,37403.320393850976
2026/2027,Enugu,South,SE,51,5396098,3.16795,0.0,0.0,3.16795,9.0199125,692.4710999999995,170.945686591,0.0,0.0,170.945686591,486.72331801425,37366.41917767798
2026/2027,Enugu,South,SE,52,5396098,6.585000000000001,0.0,0.0,6.585000000000001,12.436962500000002,695.8881499999995,355.3330533000001,0.0,0.0,355.3330533000001,671.1106847232501,37550.80654438697
2026/2027,FCT,North,NC,1,4802443,38.39685,0.0,21.0652125,38.39685,44.2488125,727.6999999999995,1843.9868350455001,0.0,1011.644823141375,1843.9868350455001,2125.023998489375,34947.37771099997
2026/2027,FCT,North,NC,2,4802443,7.501550000000001,0.0,0.0,7.501550000000001,13.3535125,696.8046999999995,360.2576628665,0.0,0.0,360.2576628665,641.294826310375,33463.64853882097
2026/2027,FCT,North,NC,3,4802443,10.36555,0.0,0.0,10.36555,16.2175125,699.6686999999995,497.79963038650004,0.0,0.0,497.79963038650004,778.8367938303751,33601.19050634097
2026/2027,FCT,North,NC,4,4802443,8.0888,0.0,0.0,8.0888,13.940762500000002,697.3919499999995,388.4600093840001,0.0,0.0,388.4600093840001,669.4971728278751,33491.85088533848
2026/2027,FCT,North,NC,5,4802443,9.379249999999999,0.0,0.0,9.379249999999999,15.2312125,698.6823999999995,450.43313507749997,0.0,0.0,450.43313507749997,731.4702985213751,33553.824011031975
2026/2027,FCT,North,NC,6,4802443,10.5342,0.0,0.0,10.5342,16.3861625,699.8373499999996,505.898950506,0.0,0.0,505.898950506,786.9361139498751,33609.28982646048
2026/2027,FCT,North,NC,7,4802443,7.4189,0.0,0.0,7.4189,13.2708625,696.7220499999995,356.28844372699996,0.0,0.0,356.28844372699996,637.325607170875,33459.679319681476
2026/2027,FCT,North,NC,8,4802443,7.4922,0.0,0.0,7.4922,13.344162500000001,696.7953499999995,359.808634446,0.0,0.0,359.808634446,640.845797889875,33463.199510400475
2026/2027,FCT,North,NC,9,4802443,12.3773,0.0,0.0,12.3773,18.2292625,701.6804499999995,594.412777439,0.0,0.0,594.412777439,875.449940882875,33697.80365339347
2026/2027,FCT,North,NC,10,4802443,17.993650000000002,0.0,0.662012500000003,17.993650000000002,23.8456125,707.2967999999995,864.1347848695001,0.0,31.792772965375143,864.1347848695001,1145.1719483133752,33967.52566082397
2026/2027,FCT,North,NC,11,4802443,30.845600000000005,0.0,13.513962500000005,30.845600000000005,36.697562500000004,720.1487499999995,1481.3423580080002,0.0,649.0003461038752,1481.3423580080002,1762.3795214518752,34584.73323396248
2026/2027,FCT,North,NC,12,4802443,80.1199,0.0,62.7882625,80.1199,85.9718625,769.4230499999995,3847.712529157,0.0,3015.370517252875,3847.712529157,4128.749692600875,36951.10340511148
2026/2027,FCT,North,NC,13,4802443,190.7751,0.0,173.4434625,190.7751,196.62706250000002,880.0782499999996,9161.865435693,0.0,8329.523423788876,9161.865435693,9442.902599136876,42265.25631164748
2026/2027,FCT,North,NC,14,4802443,1005.3612,720.4369,988.0295625000001,1005.3612,1011.2131625000001,1694.6643499999996,48281.898574116,34598.571473467004,47449.556562211874,48281.898574116,48562.935737559885,81385.28945007047
2026/2027,FCT,North,NC,15,4802443,1199.4491,914.5248,1182.1174625,1199.4491,1205.3010625,1888.7522499999995,57602.859341513,43919.532240864,56770.517329608876,57602.859341513,57883.89650495687,90706.25021746747
2026/2027,FCT,North,NC,16,4802443,2451.66155,2166.7372499999997,2434.3299125,2451.66155,2457.5135124999997,3140.9646999999995,117739.64849166649,104056.32139101748,116907.30647976237,117739.64849166649,118020.68565511036,150843.03936762098
2026/2027,FCT,North,NC,17,4802443,1677.3422,1392.4179,1660.0105625,1677.3422,1683.1941625,2366.64535,80553.403069946,66870.075969297,79721.06105804187,80553.403069946,80834.44023338988,113656.7939459005
2026/2027,FCT,North,NC,18,4802443,1154.38235,869.4580500000001,1137.0507125000001,1154.38235,1160.2343125,1843.6854999999996,55438.55436081051,41755.227260161504,54606.21234890638,55438.55436081051,55719.59152425437,88541.94523676498
2026/2027,FCT,North,NC,19,4802443,441.62080000000003,156.69650000000001,424.28916250000003,441.62080000000003,447.47276250000004,1130.9239499999994,21208.587196144003,7525.260095495001,20376.245184239877,21208.587196144003,21489.62435958788,54311.97807209847
2026/2027,FCT,North,NC,20,4802443,70.6992,0.0,53.367562500000005,70.6992,76.5511625,760.0023499999995,3395.2887814560004,0.0,2562.946769551875,3395.2887814560004,3676.325944899875,36498.67965741048
2026/2027,FCT,North,NC,21,4802443,24.0332,0.0,6.701562500000001,24.0332,29.8851625,713.3363499999995,1154.180731076,0.0,321.8387191718751,1154.180731076,1435.217894519875,34257.57160703047
2026/2027,FCT,North,NC,22,4802443,25.616400000000002,0.0,8.284762500000003,25.616400000000002,31.468362500000005,714.9195499999995,1230.213008652,0.0,397.87099674787515,1230.213008652,1511.250172095875,34333.60388460648
2026/2027,FCT,North,NC,23,4802443,39.513149999999996,0.0,22.181512499999997,39.513149999999996,45.365112499999995,728.8162999999995,1897.5965062545,0.0,1065.254494350375,1897.5965062545,2178.633669698375,35000.98738220898
2026/2027,FCT,North,NC,24,4802443,85.3471,0.0,68.0154625,85.3471,91.1990625,774.6502499999995,4098.745829652999,0.0,3266.403817748875,4098.745829652999,4379.782993096875,37202.136705607474
2026/2027,FCT,North,NC,25,4802443,171.1223,0.0,153.7906625,171.1223,176.9742625,860.4254499999995,8218.050917789,0.0,7385.708905884875,8218.050917789,8499.088081232876,41321.44179374348
2026/2027,FCT,North,NC,26,4802443,251.19955000000004,0.0,233.86791250000005,251.19955000000004,257.05151250000006,940.5026999999995,12063.715205006501,0.0,11231.373193102376,12063.715205006501,12344.752368450378,45167.10608096098
2026/2027,FCT,North,NC,27,4802443,570.10465,285.18035,552.7730125,570.10465,575.9566125,1259.4077999999995,27378.9508565995,13695.623755950499,26546.608844695376,27378.9508565995,27659.988020043373,60482.34173255398
2026/2027,FCT,North,NC,28,4802443,913.4519,628.5276,896.1202625000001,913.4519,919.3038625,1602.7550499999995,43868.006829917,30184.679729268002,43035.664818012876,43868.006829917,44149.04399336087,76971.39770587148
2026/2027,FCT,North,NC,29,4802443,1015.8458,730.9215,998.5141625000001,1015.8458,1021.6977625000001,1705.1489499999996,48785.415512894004,35102.088412245,47953.07350098988,48785.415512894004,49066.45267633788,81888.80638884848
2026/2027,FCT,North,NC,30,4802443,539.2696000000001,254.34530000000007,521.9379625000001,539.2696000000001,545.1215625000001,1228.5727499999996,25898.115156328007,12214.788055679004,25065.77314442388,25898.115156328007,26179.15231977188,59001.50603228248
2026/2027,FCT,North,NC,31,4802443,161.09824999999998,0.0,143.76661249999998,161.09824999999998,166.9502125,850.4013999999995,7736.651630247498,0.0,6904.309618343374,7736.651630247498,8017.6887936913745,40840.04250620198
2026/2027,FCT,North,NC,32,4802443,51.01650000000001,0.0,33.68486250000001,51.01650000000001,56.86846250000001,740.3196499999995,2450.0383330950003,0.0,1617.6963211908756,2450.0383330950003,2731.075496538875,35553.42920904947
2026/2027,FCT,North,NC,33,4802443,18.77565,0.0,1.4440124999999995,18.77565,24.627612499999998,708.0787999999995,901.6898891295,0.0,69.34787722537497,901.6898891295,1182.727052573375,34005.08076508398
2026/2027,FCT,North,NC,34,4802443,12.776,0.0,0.0,12.776,18.627962500000002,702.0791499999995,613.56011768,0.0,0.0,613.56011768,894.5972811238751,33716.95099363447
2026/2027,FCT,North,NC,35,4802443,10.8407,0.0,0.0,10.8407,16.6926625,700.1438499999995,520.618438301,0.0,0.0,520.618438301,801.655601744875,33624.009314255476
2026/2027,FCT,North,NC,36,4802443,8.61865,0.0,0.0,8.61865,14.470612500000001,697.9217999999995,413.90575361950005,0.0,0.0,413.90575361950005,694.9429170633751,33517.296629573975
2026/2027,FCT,North,NC,37,4802443,12.7123,0.0,0.0,12.7123,18.5642625,702.0154499999995,610.500961489,0.0,0.0,610.500961489,891.538124932875,33713.89183744347
2026/2027,FCT,North,NC,38,4802443,5.602250000000001,0.0,0.0,5.602250000000001,11.4542125,694.9053999999995,269.0448629675,0.0,0.0,269.0448629675,550.0820264113751,33372.43573892197
2026/2027,FCT,North,NC,39,4802443,5.82305,0.0,0.0,5.82305,11.675012500000001,695.1261999999995,279.64865711150003,0.0,0.0,279.64865711150003,560.685820555375,33383.039533065974
2026/2027,FCT,North,NC,40,4802443,9.0839,0.0,0.0,9.0839,14.9358625,698.3870499999995,436.24911967699995,0.0,0.0,436.24911967699995,717.286283120875,33539.63999563148
2026/2027,FCT,North,NC,41,4802443,8.2097,0.0,0.0,8.2097,14.0616625,697.5128499999995,394.266162971,0.0,0.0,394.266162971,675.3033264148751,33497.65703892548
2026/2027,FCT,North,NC,42,4802443,5.4231,0.0,0.0,5.4231,11.2750625,694.7262499999995,260.441286333,0.0,0.0,260.441286333,541.478449776875,33363.83216228747
2026/2027,FCT,North,NC,43,4802443,7.773750000000001,0.0,0.0,7.773750000000001,13.625712500000002,697.0768999999995,373.3299127125,0.0,0.0,373.3299127125,654.3670761563751,33476.72078866697
2026/2027,FCT,North,NC,44,4802443,7.339049999999999,0.0,0.0,7.339049999999999,13.1910125,696.6421999999995,352.45369299149996,0.0,0.0,352.45369299149996,633.490856435375,33455.84456894598
2026/2027,FCT,North,NC,45,4802443,7.4878,0.0,0.0,7.4878,13.3397625,696.7909499999995,359.597326954,0.0,0.0,359.597326954,640.634490397875,33462.98820290848
2026/2027,FCT,North,NC,46,4802443,8.6796,0.0,0.0,8.6796,14.531562500000001,697.9827499999996,416.832842628,0.0,0.0,416.832842628,697.8700060718751,33520.22371858248
2026/2027,FCT,North,NC,47,4802443,5.2609,0.0,0.0,5.2609,11.112862500000002,694.5640499999995,252.65172378700004,0.0,0.0,252.65172378700004,533.6888872308751,33356.04259974148
2026/2027,FCT,North,NC,48,4802443,4.75215,0.0,0.0,4.75215,10.604112500000001,694.0552999999995,228.2192950245,0.0,0.0,228.2192950245,509.25645846837506,33331.61017097897
2026/2027,FCT,North,NC,49,4802443,10.244,0.0,0.0,10.244,16.0959625,699.5471499999995,491.96226092,0.0,0.0,491.96226092,772.9994243638749,33595.35313687447
2026/2027,FCT,North,NC,50,4802443,5.4679,0.0,0.0,5.4679,11.319862500000001,694.7710499999995,262.592780797,0.0,0.0,262.592780797,543.629944240875,33365.98365675147
2026/2027,FCT,North,NC,51,4802443,9.07135,0.0,0.0,9.07135,14.923312500000002,698.3744999999996,435.64641308050005,0.0,0.0,435.64641308050005,716.6835765243751,33539.037289034975
2026/2027,FCT,North,NC,52,4802443,5.35565,0.0,0.0,5.35565,11.2076125,694.6587999999995,257.2020385295,0.0,0.0,257.2020385295,538.239201973375,33360.592914483976
2026/2027,Gombe,North,NE,1,4623462,44.058,0.0,26.7263625,44.058,49.9099625,733.3611499999995,2037.0048879600001,0.0,1235.68321416975,2037.0048879600001,2307.56815040175,33906.674093012974
2026/2027,Gombe,North,NE,2,4623462,6.881,0.0,0.0,6.881,12.732962500000001,696.1841499999995,318.14042022,0.0,0.0,318.14042022,588.70368266175,32187.809625272974
2026/2027,Gombe,North,NE,3,4623462,5.6861500000000005,0.0,0.0,5.6861500000000005,11.5381125,694.9892999999995,262.896984513,0.0,0.0,262.896984513,533.46024695475,32132.56618956598
2026/2027,Gombe,North,NE,4,4623462,12.010850000000001,0.0,0.0,12.010850000000001,17.862812500000004,701.3139999999995,555.317085627,0.0,0.0,555.317085627,825.8803480687502,32424.98629067998
2026/2027,Gombe,North,NE,5,4623462,9.6562,0.0,0.0,9.6562,15.508162500000001,698.9593499999995,446.45073764399996,0.0,0.0,446.45073764399996,717.0140000857501,32316.119942696976
2026/2027,Gombe,North,NE,6,4623462,8.5413,0.0,0.0,8.5413,14.3932625,697.8444499999995,394.903759806,0.0,0.0,394.903759806,665.46702224775,32264.572964858977
2026/2027,Gombe,North,NE,7,4623462,9.56015,0.0,0.0,9.56015,15.412112500000001,698.8632999999995,442.009902393,0.0,0.0,442.009902393,712.57316483475,32311.67910744598
2026/2027,Gombe,North,NE,8,4623462,7.8812999999999995,0.0,0.0,7.8812999999999995,13.7332625,697.1844499999995,364.38891060599997,0.0,0.0,364.38891060599997,634.95217304775,32234.05811565898
